mol_id,log(IGC50-1),MWt,MolVol,VMcGowan,N_Atoms,N_Carbon,N_Ntrgen,N_Oxygen,N_Sulfur,N_Fluorn,N_Chlorn,N_Bromin,N_Iodine,N_Halogen,N_Bonds,N_FrRotB,F_SgleB,F_DbleB,F_TpleB,F_AromB,F_AFRBWF,N_Rings,N_AromR,N_AlipR,N_Pisyms,N_IsolLP,Herndon,X0,X1,X2,Kappa1,Kappa2,Kappa3,Wiener,T_RDmtr,Blbn_J,Blbn_MSD,SsCH3,SssCH2,SsssCH,SssssC,SdCH2,SdsCH,SdssC,SaaCH,SaasC,SaaaC,StCH,SddC,StsC,SsNH2,SssNH,SsssN,SdsN,SaaN,SddsN,StN,SsOH,SssO,SsO-,SdO,SddssS,SsSH,SssS,SdssS,SdS,SaaS,SsF,SsCl,SsBr,SsI,SHsOH,SHsNH2,SHssNH,SHsSH,SHCH_321,SHdCH2,SHdsCH,SHaaCH,SHtCH,AlHdrxl_-OH,ArHdrxl_-OH,Carbonyl_C=O,Ether___-O-,PriAmine_-NH2,PriAmAli_-NH2,PriAmAro_-NH2,SecAmine_>NH,TerAmine_>N-,ArNitrog_=N-,Nitrile_C#N,Thiol___-SH,Sulfide_-S-,Oxime___=N-O-,Hdrzine_>N-N<,Sulfoxde_>S=O,Nitro___-NO2,Sulfone_>S(=O)=O,Sulfite_-SO3<,Sulfate_-OSO3,AlCbxyl_-COOH,Ester___C(=O)OC,Amide___C(=O)N<,Thioamd_C(=S)N<,Isothcnt_-N=C=S,Carbmte_>NC(=O)O<,M_CX,M_NO,M_PRX,M_UB,M_HB,M_POL,M_RNG,M_NO2,M_NCS,H_AlAlco,H_AlAcid,H_Phenol,H_AlPyri,H_Nitrle,H_Nitro,H_MultiN,T_Rgrav,T_Rgeom,T_Radmax,T_Dipole,T_PSA,T_Grav3,IHB,PHB,HBD,HBA,HBDo,HBAo,HBDn,HBAn,HBDch,HBAch,HBDoch,HBAoch,HBDnch,HBAnch,ABSQ,ABSQon,MaxQ,MinQ,NPA_ABSQ,NPA_AQon,NPA_AQh,NPA_AQc,NPA_MaxQ,NPA_MinQ,NPA_Q1,NPA_Q2,NPA_Q3,NPA_Q4,NPA_Q5,NPA_Q6,EEM_AFon,EEM_AFc,EEM_AFpl,EEM_AFnp,EEM_MaxF,EEM_XFon,EEM_NFon,EEM_XFh,EEM_XFc,EEM_NFc,EEM_XFpl,EEM_NFpl,EEM_XFnp,EEM_NFnp,EEM_F1,EEM_F2,EEM_F3,EEM_F4,EEM_F5,EEM_F6,Pi_ABSQ,Pi_AQo,Pi_AQn,Pi_AQc,Pi_MaxQ,Pi_MinQ,Pi_Q1,Pi_Q2,Pi_Q3,Pi_Q4,Pi_Q5,Pi_Q6,Pi_AFPlc,Pi_AFMic,Pi_MaxFPl,Pi_MaxFMi,Pi_FPl1,Pi_FPl2,Pi_FPl3,Pi_FPl4,Pi_FPl5,Pi_FPl6,Pi_FMi1,Pi_FMi2,Pi_FMi3,Pi_FMi4,Pi_FMi5,Pi_FMi6,EqualChi,EqualEta,Elephity,N_Electr,PolarizG,PolarizM,N_IoAcAt,N_IoBaAt,FAnion,FCation,FUnion,FZwitter,QAvgNeg,QAvgPos,F_NLP,F_HBP
mol_11,-0.83,108.14086,105,144.08,8,7,0,1,0,0,0,0,0,0,8,1,0.25,0,0,0.75,0.25,1,1,0,1,1,0.821379409,5.819990956,3.931851653,2.912284135,6.125,3.111111111,1.8,64,0.625,2.125016255,2.535462764,0,0.139722222,0,0,0,0,0,9.524074074,0.965277778,0,0,0,0,0,0,0,0,0,0,0,8.537592593,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40475,0,0,0,0.78675,0,0,5.622402778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.727831309,1.677050983,2.572514383,0.394538443,20.23,11.18095903,0,0,1,1,1,1,0,0,0.446346647,-0.751221123,0.446346647,-0.751221123,0,0,1.424851879,0.391633972,0.210421442,-0.391633972,3.809844133,0.751221123,1.896288134,1.162334876,0.446346647,-0.751221123,0.255036164,-0.472958489,0.247692095,-0.219997043,-1.08E-002,2.45E-002,1.93E-02,7.02E-01,0.019297745,0.702033593,0.127106259,0.019297745,0.019297745,0.124973304,0.127106259,0.063815574,0.019297745,0.019297745,0.127106259,0.063815574,6.53E-002,0.122938567,1.08E-01,7.22E-002,4.37E-002,1.95E-02,9.77E-03,0.00E+00,0.00E+00,9.77E-003,4.67E-003,-1.84E-03,-1.79E-05,8.83E-06,-5.97E-06,0.00E+00,0.00E+00,0,1,1,0.25,0.33290263,0.125,0.125,0.125,0,0,0,0.125216932,0.125220797,0.124779233,0,0,0,5.854990901,0.77916357,21.99853776,58,13.55511313,12.84041552,0,0,0,0,1,0,0,0,0.25,0.125
mol_12,-0.66,122.1679,126,171.29,9,8,0,1,0,0,0,0,0,0,9,1,0.333333333,0,0,0.666666667,0.333333333,1,1,0,1,1,0.821379409,6.690234444,4.304530453,3.642107032,7.111111111,3.239669421,2,88,0.555555556,2.228362115,2.708012802,1.759259259,0,-0.341481481,0,0,0,0,9.588611111,0.969907407,0,0,0,0,0,0,0,0,0,0,0,9.023703704,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426972222,0,0,0,1.374833333,0,0,5.668958333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.847697975,1.805341868,2.607420067,0.441066839,20.23,11.60834412,0,0,1,1,1,1,0,0,0.441673317,-0.754989113,0.441673317,-0.754989113,0,0,1.48084903,0.388684666,0.210813309,-0.388684666,4.798271027,0.754989113,2.307118617,1.736163296,0.441673317,-0.754989113,4.48E-002,8.45E-002,-1.15E-01,-1.80E-01,-0.140345923,-7.31E-003,0.018527273,7.01E-01,0.018527273,0.700531449,0.117471916,0.018527273,0.018527273,0.109937311,0.117471916,5.84E-002,0.018527273,1.85E-02,0.117471916,5.84E-002,5.73E-002,9.92E-02,1.11E-01,8.89E-02,5.76E-002,2.38E-02,7.24E-03,0.00E+00,0.00E+00,7.24E-003,1.37E-003,-3.46E-03,-9.83E-06,4.85E-06,-3.28E-06,0.00E+00,0.00E+00,0,1,1,0.333013388,0.25,0.125160848,0.125162965,0.124837047,0,0,0,0.125,0.125,0.125,0,0,0,5.830732169,0.683603716,24.86633472,66,15.75770591,14.68298333,0,0,0,0,1,0,0,0,0.222222222,0.111111111
mol_13,0.07,136.19494,147,198.5,10,9,0,1,0,0,0,0,0,0,10,2,0.4,0,0,0.6,0.2,1,1,0,1,1,0.821379409,7.397341225,4.863703305,3.703247927,8.1,4,2.285714286,125,0.7,2.173831978,3.158762064,2.119000378,1.204070295,0,0,0,0,0,8.008703704,2.30037037,0,0,0,0,0,0,0,0,0,0,0,8.701188587,0,0,0,0,0,0,0,0,0,0,0,0,0,2.411956633,0,0,0,1.790764172,0,0,4.638388889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.208761815,2.11896201,3.519669028,0.576660426,20.23,12.0527903,0,0,1,1,1,1,0,0,0.443371616,-0.751701706,0.443371616,-0.751701706,0,0,1.565751872,0.39163397,0.210421442,-0.39163397,5.494176806,0.751701706,2.704246255,2.038228845,0.443371616,-0.751701706,0.394706208,-0.701814673,0.715429997,-0.787837229,-0.120173323,0.641236114,1.51E-002,0.703493553,1.51E-02,0.703493553,1.03E-01,1.51E-002,1.51E-002,9.75E-02,1.03E-01,4.94E-02,1.51E-002,1.51E-002,1.03E-01,4.94E-02,4.75E-002,9.37E-002,1.02E-01,8.13E-02,5.24E-002,2.95E-02,2.99E-02,0.00E+00,0.00E+00,2.99E-002,1.41E-002,-5.93E-03,-1.51E-04,-1.61E-05,3.05E-05,0.00E+00,0.00E+00,0,1,1,0.25,0.331512779,0.125,0.125,0.125,0,0,0,0.125931008,0.125951359,0.12404927,0,0,0,5.817829662,0.608021219,27.83384931,74,17.97240982,16.52568784,0,0,0,0,1,0,0,0,0.2,0.1
mol_14,-0.01,150.22198,168,225.71,11,10,0,1,0,0,0,0,0,0,11,3,0.454545455,0,0,0.545454545,0.303030303,1,1,0,1,1,0.821379409,8.104448007,5.342535255,4.164049115,9.090909091,4.792899408,2.844444444,164,0.636363636,2.205018319,3.362899182,2.075555556,1.875073696,-0.276666667,0,0,0,0,9.782981859,1.022546296,0,0,0,0,0,0,0,0,0,0,0,9.520509259,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447472222,0,0,0,2.378429493,0,0,5.722550454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.298749712,2.267266166,3.724668418,0.577349218,20.23,12.51209173,0,0,1,1,1,1,0,0,0.435609223,-0.758051748,0.435609223,-0.758051748,0,0,1.692169153,0.388397498,0.210827396,-0.388397498,6.364416049,0.758051748,3.102035853,2.504328448,0.435609223,-0.758051748,0.453318072,-0.62658704,0.147832708,0.21640764,-0.463510003,-0.105683876,1.51E-002,0.697217873,1.51E-02,0.697217873,9.35E-02,1.51E-002,1.51E-02,8.84E-02,9.35E-02,4.72E-02,1.51E-02,1.51E-02,9.35E-02,4.72E-02,4.62E-02,8.22E-02,8.59E-02,7.92E-02,7.63E-02,5.22E-02,6.31E-03,0,0.00E+00,6.31E-003,1.19E-003,-3.01E-03,-7.46E-06,3.69E-06,-2.49E-06,0.00E+00,0.00E+00,0,1,1,0.333054363,0.25,0.125140151,0.125141756,0.124858252,0,0,0,0.125,0.125,0.125,0,0,0,5.750175499,0.550033877,30.05680161,82,20.19417992,18.36848902,0,0,0,0,1,0,0,0,0.181818182,9.09E-002
mol_15,0.92,184.23934,168,237.66,14,13,0,1,0,0,0,0,0,0,15,1,0.2,0,0,0.8,0.142857143,2,2,0,1,1,1.642758818,9.803118619,6.898178148,5.587143984,10.51555556,5.185595568,2.75,319,0.642857143,1.759344242,4.034194501,0,0.106219923,0,0,0,0,0,18.15725435,3.337473073,0,0,0,0,0,0,0,0,0,0,0,8.899052658,0,0,0,0,0,0,0,0,0,0,0,0,0,2.443607285,0,0,0,0.837235402,0,0,10.97021477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2.825314258,2.748840201,4.643090087,0.520848678,20.23,13.58388911,0,0,1,1,1,1,0,0,0.449954328,-0.750680689,0.449954328,-0.750680689,0,0,1.926290039,0.391633967,0.210421442,-0.391633967,5.535301375,0.750680689,2.754944444,2.029676242,0.449954328,-0.750680689,0.351505125,-0.550551932,0.419076786,-0.35379303,-0.243892279,0.162200341,1.17E-002,0.76459374,1.17E-02,0.76459374,7.72E-02,1.17E-002,1.17E-02,7.59E-02,7.72E-02,3.85E-02,1.17E-02,1.17E-02,7.72E-02,3.85E-02,4.46E-02,8.06E-02,8.51E-02,7.43E-002,6.15E-02,4.18E-02,1.02E-02,0.00E+00,0.00E+00,1.02E-002,4.69E-003,-1.74E-03,-1.74E-05,8.77E-06,-5.77E-06,1.98E-06,-2.09E-06,7.03E-07,1.00E+00,1.00E+00,0.159020803,0.158951144,7.80E-002,0.128405631,8.78E-02,5.24E-002,5.91E-02,1.21E-02,7.82E-02,1.28E-01,8.78E-02,5.26E-002,5.89E-002,1.23E-02,5.90E+00,0.473329592,36.77039259,98,23.61969345,22.53122551,0,0,0,0,1,0,0,0,0.142857143,7.14E-002
mol_16,1.97,182.26698,182,259,14,14,0,0,0,0,0,0,0,0,15,1,0.2,0,0,0.8,0.142857143,2,2,0,1,0,1.642758818,9.803118619,6.898178148,5.587143984,10.51555556,5.185595568,2.75,319,0.642857143,1.759344242,4.034194501,2.178099017,1.106219923,0,0,0,0,0,19.24101978,3.974661281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030842687,0,0,10.69927341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2.798743983,2.748840201,4.693334213,0.194621716,0,13.53372565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386454642,0,6.27E-002,-6.20E-002,5.93E+00,0.00E+00,2.929291873,3.004440013,0.212107209,-0.585686319,0.498604202,-0.559069295,0.458386751,-0.548414855,-0.189756937,0.333966623,0,0.816800615,0,0.816800615,7.95E-002,0,0.00E+00,1.34E-002,7.95E-002,3.88E-02,0.00E+00,0.00E+00,7.95E-002,3.88E-002,4.66E-02,7.73E-02,8.65E-02,7.69E-02,5.82E-02,3.88E-02,3.45E-02,0.00E+00,0.00E+00,3.45E-002,1.59E-002,-5.88E-03,-1.98E-04,1.00E-04,-6.59E-05,2.26E-05,-2.38E-05,8.03E-06,1.00E+00,1.00E+00,0.160551485,0.160269536,0.077805848,0.128841457,0.087769048,5.21E-002,5.93E-002,1.18E-02,7.85E-02,1.28E-01,8.79E-02,5.29E-002,5.86E-02,1.26E-02,5.80E+00,4.67E-01,35.95481624,98,25.41827368,23.83655331,0,0,0,0,1,0,0,0,0,0
mol_17,1.05,154.2129,140,204.58,12,12,0,0,0,0,0,0,0,0,13,0,7.69E-002,0,0.00E+00,0.923076923,0,2,2,0,1,0,1.642758818,8.22576835,5.966326495,4.796180193,8.591715976,4.296875,2.25,198,0.583333333,1.799732519,3.384456449,0,0,0,0,0,0,0,20.7812963,2.552037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68028189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2.306464108,2.291287847,3.450781758,0.017518019,0,12.85787876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.245555871,0,6.27E-002,-6.20E-002,4.24E+00,0.00E+00,2.11902088,2.11902088,0.212428023,-0.212602099,0.359717617,-0.331414514,-3.97E-004,-2.89E-002,-2.29E-02,-1.74E-01,0.00E+00,0.838747262,0,0.838747262,7.51E-002,0,0.00E+00,1.62E-002,7.51E-002,5.04E-02,0.00E+00,0.00E+00,7.51E-002,5.04E-002,6.09E-02,9.58E-02,9.42E-002,7.75E-02,6.60E-02,4.22E-02,3.22E-15,0.00E+00,0.00E+00,3.22E-015,6.66E-016,-4.44E-16,4.44E-31,7.64E-31,1.11E-31,-1.23E-31,1.11E-31,-2.34E-31,1.00E+00,1.00E+00,0.158378116,0.158378116,7.81E-002,0.128224464,8.78E-02,5.25E-002,5.90E-02,1.22E-02,7.81E-02,0.128224464,8.78E-02,5.25E-002,5.90E-02,1.22E-02,5.82E+00,0.562068932,30.11820774,82,21.00097508,20.15347688,0,0,0,0,1,0,0,0,0,0
mol_18,0.8,212.29342,210,292.08,16,15,0,1,0,0,0,0,0,0,17,3,0.294117647,0,0,0.705882353,0.395833333,2,2,0,2,1,1.642758818,11.43287513,7.683469978,7.031675052,12.4567474,5.557655955,3.495198903,447,0.5625,1.841623037,4.229854213,1.856481481,0.636759259,0,-0.802962963,0,0,0,19.84715797,2.106672336,0,0,0,0,0,0,0,0,0,0,0,10.43922525,0,0,0,0,0,0,0,0,0,0,0,0,0,2.547503118,0,0,0,1.505669785,0,0,11.87673866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2.890201162,2.89598321,4.640936605,0.612132261,20.23,14.17394214,0,0,1,1,1,1,0,0,0.440021832,-0.759622143,0.440021832,-0.759622143,0,0,2.155200019,0.385186334,0.211282807,-0.385186334,7.786643221,0.759622143,3.567863075,3.459158003,0.440021832,-0.759622143,-0.226489332,1.255724369,-1.485850928,0.627317508,-0.370890216,-0.204124618,1.20E-002,0.751979374,1.20E-02,0.751979374,7.11E-02,1.20E-002,1.20E-02,6.52E-02,7.11E-02,2.52E-02,1.20E-02,1.20E-02,7.11E-02,2.52E-02,3.62E-02,6.50E-02,7.84E-02,7.38E-02,7.28E-02,6.31E-02,5.82E-02,0.00E+00,0.00E+00,5.82E-002,0.016499132,-1.13E-02,-3.28E-004,1.62E-04,-2.96E-04,2.95E-04,-1.34E-04,1.09E-04,2.00E+00,2.00E+00,0.332302429,0.331840726,0.250524338,0.250547388,0.249453028,0.166106925,0.252334481,0.16774186,0.250764647,0.250814496,0.249186789,0.165826274,0.253390296,0.168253363,5.839763414,0.404680784,42.13547826,114,28.05298453,26.21762193,0,0,0,0,1,0,0,0,0.125,0.0625
mol_19,0.75,212.29342,210,292.08,16,15,0,1,0,0,0,0,0,0,17,3,0.294117647,0,0,0.705882353,0.3125,2,2,0,2,1,1.642758818,11.38046889,7.7876937,6.617547398,12.4567474,6.074380165,3.25,423,0.5,1.964818859,3.923221465,1.837962963,0,-0.326666667,0,0,0,0,20.25729025,2.312407407,0,0,0,0,0,0,0,0,0,0,0,9.919006047,0,0,0,0,0,0,0,0,0,0,0,0,0,2.491061791,0,0,0,2.490728458,0,0,11.9837483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2.707469173,2.686046118,4.183868597,0.499901355,20.23,14.22900201,0,0,1,1,1,1,0,0,0.440541498,-0.754273077,0.440541498,-0.754273077,0,0,2.217619116,0.392399656,0.210369001,-0.392399656,7.397660763,0.754273077,3.55629029,3.087097396,0.440541498,-0.754273077,0.127828373,0.535181129,-1.50532135,1.577942206,-0.732489781,-0.546556221,1.10E-002,0.752223037,1.10E-02,0.752223037,6.97E-02,1.10E-002,1.10E-02,6.51E-02,6.97E-02,3.45E-02,1.10E-02,1.10E-02,6.97E-02,3.45E-02,3.78E-02,6.43E-02,7.38E-002,7.78E-02,8.79E-02,7.39E-02,4.13E-02,0.00E+00,0.00E+00,4.13E-002,9.87E-003,-3.90E-03,-1.60E-04,1.76E-04,-2.07E-04,6.99E-05,-5.70E-05,3.96E-05,2.00E+00,2.00E+00,0.25,0.332430523,0.25,0.25,0.25,0.25,0.5,0.25,0.250916496,0.361416603,0.363197441,0.138160684,0.277122911,0.140898707,5.824018044,0.404964082,41.87925263,114,28.06434078,26.21762193,0,0,0,0,1,0,0,0,0.125,0.0625
mol_20,-0.16,121.18317,133,181.96,9,8,1,0,0,0,0,0,0,0,9,0,0.333333333,0,0,0.666666667,0,1,1,0,1,0,0.821379409,6.853371151,4.198377303,3.872792013,7.111111111,2.722222222,1.704142012,84,0.555555556,2.346227174,2.560381916,4.139351852,0,0,0,0,0,0,5.93287037,3.400277778,0,0,0,0,5.5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.500305556,0,0,1.045944444,0,0,3.448625,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.763918518,1.706921277,2.525619887,0.175669805,26.02,11.42900091,0,0,1,1,0,0,1,1,0.758436875,-0.802032642,0,0,0.758436875,-0.802032642,1.235313714,0.130718761,0.124228579,-0.130718761,5.731445297,0.802032642,2.63930442,2.290108235,0.379218437,-0.802032642,-0.220475612,0.969616792,-0.435774248,-0.759849781,0.3122413,-0.365800522,7.88E-002,0.613460367,7.88E-02,0.613460367,1.07E-01,7.88E-002,7.88E-002,8.01E-02,1.07E-01,4.99E-02,7.88E-002,7.88E-02,1.07E-01,4.99E-02,4.08E-002,8.70E-02,1.20E-01,9.06E-02,5.34E-002,2.94E-02,4.23E-01,0.00E+00,0.171133368,0.251918925,0.171133368,-8.09E-002,-9.66E-004,-1.31E-02,-1.93E-04,-8.13E-03,0.00E+00,0.00E+00,0.999701629,0.358081875,0.275942749,0.641918125,0.125277269,0.125306878,0.124678957,6.99E-007,0,0.00E+00,2.37E-002,0.168091615,8.86E-03,7.54E-002,0.00E+00,0.00E+00,5.92095024,0.608661854,28.79895586,66,16.62369043,15.51903055,0,1,0,1.42E-003,0.998584019,0.00E+00,0,1.42E-003,0.11095378,2.22E-01
mol_21,-1.13,123.15553,119,160.62,9,7,1,1,0,0,0,0,0,0,9,1,0.333333333,0,0,0.666666667,0.222222222,1,1,0,1,1,0.821379409,6.690234444,4.325698503,3.54605133,7.111111111,3.239669421,2,88,0.555555556,2.231651619,2.708012802,0,6.06E-002,0,0.00E+00,0,0,0,7.19087963,1.552361111,0,0,0,0,5.423055556,0,0,0,0,0,0,8.606481481,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424194444,1.528083333,0,0,0.81475,0,0,4.736083333,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.877814262,1.805341868,2.83334134,0.410494683,46.25,11.60763109,0,0,2,2,1,1,1,1,1.226211894,-1.543308384,0.457732579,-0.749452589,0.768479315,-0.793855795,1.829616037,0.522402688,0.210464136,-0.391712569,5.358481466,1.543308384,2.470698168,1.344474914,0.457732579,-0.793855795,-8.69E-002,0.391425269,-5.00E-01,-1.56E-002,0.230554801,-5.77E-01,9.59E-002,0.535755174,9.59E-02,0.535755174,1.01E-01,8.05E-002,1.54E-002,9.97E-02,1.01E-01,5.13E-02,8.05E-002,1.54E-02,1.01E-01,5.13E-02,4.15E-002,9.35E-02,1.02E-01,8.47E-02,6.22E-002,2.98E-02,4.22E-01,0.00E+00,0.17425516,0.247288579,0.17425516,-7.35E-002,-3.03E-004,-1.05E-02,-1.03E-03,-1.12E-02,0.00E+00,0.00E+00,0.999986993,0.352504994,0.255494367,0.647495006,0.125010479,0.125011526,0.124987846,1.23E-009,0,0.00E+00,2.15E-002,0.169565306,6.97E-03,7.46E-002,0.00E+00,0.00E+00,5.997152793,0.621626016,28.92884204,66,14.84106786,14.24482188,0,1,0,7.46E-004,0.999253655,0.00E+00,0,7.46E-004,0.333250406,3.33E-01
mol_22,0.61,165.23665,182,242.25,12,10,1,1,0,0,0,0,0,0,12,4,0.5,0,0,0.5,0.291666667,1,1,0,1,0,0.821379409,8.811554788,5.825698503,4.621679573,10.08333333,5.612244898,4,232,0.75,2.013067243,4.082482905,2.145180041,3.055324389,0,0,0,0,0,7.484667423,1.676381042,0,0,0,0,5.525947106,0,0,0,0,0,0,0,5.445833333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.531759102,0,0,2.183030085,0,0,4.974020975,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2.81421305,2.763853992,4.747221847,0.773591769,35.25,12.96230166,0,0,1,2,0,1,1,1,0.761708065,-1.365752667,0,-0.548468062,0.761708065,-0.817284605,1.726754973,0.38784101,0.124228451,-0.257083992,7.755594269,1.365752667,3.444555079,2.945286522,0.380854032,-0.817284605,4.53E-002,0.028740781,1.62E-02,-0.903372397,8.48E-01,-9.09E-002,7.27E-002,6.27E-01,7.27E-02,0.627202015,8.22E-02,6.26E-002,1.01E-02,6.36E-02,8.22E-02,3.95E-02,6.26E-02,1.01E-02,8.22E-02,3.95E-02,3.68E-02,6.67E-02,7.71E-02,6.51E-02,4.84E-02,4.09E-02,5.77E-01,0.133293795,0.155056525,0.288350319,0.155056525,-6.74E-002,7.06E-003,-2.35E-02,-2.78E-02,-5.64E-003,2.07E-02,0.00E+00,1.00E+00,0.325145478,0.25,0.350434856,0.125,0.125,0.125,0,0,0,6.04E-002,0.084247767,7.59E-02,4.28E-002,1.14E-01,0.00E+00,5.946414703,0.483024689,36.60252635,90,21.47475412,19.77023471,0,1,0,4.39E-003,0.995610857,0.00E+00,0,4.39E-003,0.249634238,1.67E-01
mol_23,-0.05,107.15613,112,154.75,8,7,1,0,0,0,0,0,0,0,8,0,0.25,0,0,0.75,0,1,1,0,1,0,0.821379409,5.983127663,3.7876937,3.365043969,6.125,2.52,1.8,62,0.625,2.192377158,2.449489743,2.041111111,0,0,0,0,0,0,7.787037037,2.078518519,0,0,0,0,5.426666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492305556,0,0,0.506194444,0,0,4.525,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.670662486,1.620185175,2.451829503,0.131052272,26.02,11.01793854,0,0,1,1,0,0,1,1,0.757633576,-0.802879577,0,0,0.757633576,-0.802879577,1.1920113,0.130819895,0.124228432,-0.130819895,4.847049444,0.802879577,2.227577698,1.816592169,0.378816788,-0.802879577,-0.140756448,0.781661263,-0.525060325,-0.933263086,1.28716225,-0.966984262,8.89E-002,0.598275015,8.89E-02,0.598275015,1.20E-01,8.89E-002,8.89E-002,9.02E-02,1.20E-01,5.46E-02,8.89E-002,8.89E-02,1.20E-01,5.46E-02,4.87E-002,1.00E-01,1.22E-01,8.00E-002,3.35E-002,2.65E-02,3.90E-01,0.00E+00,0.171211924,0.218803666,0.171211924,-7.12E-002,2.20E-003,-1.41E-02,-2.30E-03,-6.66E-03,0.00E+00,0.00E+00,1,0.357074888,0.25,0.642925112,0.125,0.125,0.125,0,0,0,2.37E-002,0.168306394,8.77E-03,7.47E-002,0.00E+00,0.00E+00,5.915022616,0.685380529,25.52413665,58,14.42313501,13.67604993,0,1,0,1.51E-003,0.998487216,0.00E+00,0,1.51E-003,0.124810902,2.50E-01
mol_24,-0.03,121.18317,133,181.96,9,8,1,0,0,0,0,0,0,0,9,1,0.333333333,0,0,0.666666667,0.222222222,1,1,0,1,0,0.821379409,6.690234444,4.325698503,3.54605133,7.111111111,3.239669421,2,88,0.555555556,2.231651619,2.708012802,2.119814815,1.060555556,0,0,0,0,0,7.961990741,2.156805556,0,0,0,0,5.534166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.500305556,0,0,0.988944444,0,0,4.543305556,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.857630697,1.805341868,2.8794564,0.281780046,26.02,11.53877816,0,0,1,1,0,0,1,1,0.750433945,-0.802780677,0,0,0.750433945,-0.802780677,1.289435355,0.13072218,0.124228578,-0.13072218,5.703851506,0.802780677,2.626317478,2.27475335,0.375216973,-0.802780677,4.93E-002,0.447001864,-6.50E-01,0.229063709,-0.151145884,-0.554427194,7.91E-002,0.607910773,7.91E-02,0.607910773,1.04E-01,7.91E-002,7.91E-002,8.04E-02,1.04E-01,5.04E-02,7.91E-002,7.91E-02,1.04E-01,5.04E-02,4.56E-002,8.82E-02,1.05E-01,8.44E-02,0.063449654,3.59E-002,0.444120468,0.00E+00,0.174208685,0.269911783,0.174208685,-7.81E-002,-2.21E-003,-9.73E-03,-8.43E-05,-1.20E-02,0.00E+00,0.00E+00,0.999817683,0.352885399,0.270057798,0.647114601,0.125139314,0.125150963,0.124840936,2.35E-007,0,0.00E+00,2.15E-002,0.169485971,7.00E-03,7.48E-002,0.00E+00,0.00E+00,5.859873608,0.611103386,28.09517954,66,16.63975012,15.51903055,0,1,0,1.41E-003,0.998593705,0.00E+00,0,1.41E-003,0.110954856,2.22E-01
